number,incident_state,made_sla,opened_at,impact,urgency,priority,knowledge,resolved_at,closed_at,vendor,product,country
INC0025365,Resolved,True,3/5/2016 11:18,2 - Medium,2 - Medium,3 - Moderate,False,5/5/2016 08:31,10/5/2016 09:07,Sapphire,Glaucus,Sweden
INC0021138,Active,True,20/4/2016 02:31,1 - High,1 - High,1 - Critical,False,26/4/2016 14:26,1/5/2016 15:07,Ruby,LadyBug,India
INC0006749,Resolved,True,14/3/2016 13:46,2 - Medium,2 - Medium,3 - Moderate,False,16/3/2016 10:17,24/3/2016 19:00,Ruby,LadyBug,Chile
INC0021121,New,True,20/4/2016 00:22,2 - Medium,2 - Medium,3 - Moderate,False,20/4/2016 00:25,25/4/2016 01:07,Sapphire,BlueJay,Morocco
INC0015909,Resolved,True,6/4/2016 11:19,2 - Medium,2 - Medium,3 - Moderate,False,20/4/2016 11:14,25/4/2016 12:07,Ruby,Ant,Finland
INC0028975,New,True,12/5/2016 16:20,2 - Medium,2 - Medium,3 - Moderate,False,16/5/2016 09:36,21/5/2016 10:07,Sapphire,BlueJay,Belgium
INC0007989,Active,True,16/3/2016 17:36,2 - Medium,2 - Medium,3 - Moderate,False,23/3/2016 08:51,28/3/2016 08:59,Emerald,Frog,Germany
INC0013578,Active,True,31/3/2016 14:19,2 - Medium,2 - Medium,3 - Moderate,False,31/3/2016 14:54,5/4/2016 14:59,Sapphire,Peacock,Sweden
INC0015105,New,True,4/4/2016 18:06,2 - Medium,2 - Medium,3 - Moderate,False,6/4/2016 10:59,11/4/2016 11:59,Emerald,Boa,Israel
INC0018432,Awaiting User Info,True,13/4/2016 07:57,2 - Medium,2 - Medium,3 - Moderate,False,13/4/2016 14:21,18/4/2016 15:07,Ruby,Fox,China
INC0010724,Resolved,True,23/3/2016 16:52,2 - Medium,2 - Medium,3 - Moderate,False,1/4/2016 11:38,6/4/2016 11:59,Emerald,Turtle,United States
INC0027628,New,True,9/5/2016 16:44,2 - Medium,2 - Medium,3 - Moderate,False,17/5/2016 14:33,22/5/2016 15:07,Emerald,Turtle,Brazil
INC0015753,Closed,True,6/4/2016 08:29,2 - Medium,2 - Medium,3 - Moderate,False,6/4/2016 08:39,11/4/2016 08:59,Sapphire,BlueJay,Egypt
INC0004123,Resolved,True,8/3/2016 10:32,2 - Medium,2 - Medium,3 - Moderate,True,28/6/2016 10:47,3/7/2016 11:00,Emerald,Boa,New Zealand
INC0018318,Awaiting Vendor,True,12/4/2016 16:27,2 - Medium,1 - High,2 - High,False,13/7/2016 14:14,18/7/2016 15:00,Emerald,Frog,Austria
INC0006592,Active,True,14/3/2016 10:53,2 - Medium,2 - Medium,3 - Moderate,False,23/3/2016 09:07,28/3/2016 09:59,Emerald,Turtle,Sweden
INC0029015,New,True,12/5/2016 18:44,2 - Medium,2 - Medium,3 - Moderate,False,12/5/2016 19:16,17/5/2016 20:07,Emerald,Croc,Greece
INC0004654,Closed,False,9/3/2016 09:25,2 - Medium,2 - Medium,3 - Moderate,True,9/3/2016 09:53,24/3/2016 18:41,Ruby,Shrimp,Turkey
INC0021423,New,True,20/4/2016 14:53,2 - Medium,2 - Medium,3 - Moderate,False,20/4/2016 15:46,25/4/2016 16:07,Emerald,Turtle,Portugal
INC0021683,Closed,False,20/4/2016 20:01,2 - Medium,2 - Medium,3 - Moderate,False,20/5/2016 15:21,25/5/2016 16:07,Ruby,Shrimp,Ukraine
INC0019911,Awaiting User Info,True,15/4/2016 15:45,2 - Medium,2 - Medium,3 - Moderate,False,18/4/2016 11:18,23/4/2016 12:07,Sapphire,Glaucus,Chile
INC0025875,Resolved,True,4/5/2016 13:38,2 - Medium,2 - Medium,3 - Moderate,False,18/5/2016 15:19,23/5/2016 16:07,Emerald,Croc,Singapore
INC0007005,Active,True,15/3/2016 08:22,2 - Medium,2 - Medium,3 - Moderate,False,17/3/2016 17:43,24/3/2016 19:00,Ruby,Shrimp,France
INC0012554,Active,True,29/3/2016 13:28,2 - Medium,2 - Medium,3 - Moderate,False,4/4/2016 21:23,9/4/2016 21:59,Sapphire,Peacock,Nigeria
INC0010238,Active,True,23/3/2016 02:06,2 - Medium,2 - Medium,3 - Moderate,False,23/3/2016 14:59,28/3/2016 15:59,Emerald,Boa,Canada
INC0006275,Resolved,True,12/3/2016 12:48,2 - Medium,2 - Medium,3 - Moderate,False,12/3/2016 13:19,24/3/2016 18:51,Ruby,LadyBug,Thailand
INC0006896,Active,True,14/3/2016 16:52,2 - Medium,2 - Medium,3 - Moderate,False,23/3/2016 09:20,28/3/2016 09:59,Ruby,Ant,United States
INC0012326,Closed,True,29/3/2016 09:12,2 - Medium,2 - Medium,3 - Moderate,False,29/3/2016 11:05,3/4/2016 11:59,Ruby,Ant,Finland
INC0025230,Resolved,True,3/5/2016 08:47,2 - Medium,2 - Medium,3 - Moderate,False,31/5/2016 08:24,5/6/2016 09:07,Emerald,Turtle,Peru
INC0007441,Closed,False,15/3/2016 17:16,2 - Medium,2 - Medium,3 - Moderate,False,16/3/2016 10:26,24/3/2016 19:01,Emerald,Boa,Ukraine
INC0018739,Active,True,13/4/2016 14:54,2 - Medium,2 - Medium,3 - Moderate,False,19/4/2016 17:11,24/4/2016 18:07,Emerald,Boa,Italy
INC0014689,Active,True,4/4/2016 09:27,2 - Medium,2 - Medium,3 - Moderate,False,19/4/2016 15:37,24/4/2016 16:07,Emerald,Frog,Thailand
INC0016790,Active,True,8/4/2016 08:38,2 - Medium,2 - Medium,3 - Moderate,False,13/4/2016 14:18,18/4/2016 15:07,Emerald,Boa,United States
INC0000783,New,True,1/3/2016 15:04,2 - Medium,2 - Medium,3 - Moderate,True,23/3/2016 10:51,28/3/2016 10:59,Ruby,Ant,Canada
INC0011426,New,True,25/3/2016 22:35,2 - Medium,2 - Medium,3 - Moderate,False,18/4/2016 14:50,23/4/2016 15:07,Emerald,Boa,Chile
INC0001778,New,True,3/3/2016 10:45,1 - High,1 - High,1 - Critical,True,9/3/2016 15:54,24/3/2016 18:40,Sapphire,BlueJay,Mexico
INC0006959,New,True,15/3/2016 01:22,2 - Medium,2 - Medium,3 - Moderate,False,30/3/2016 15:40,4/4/2016 15:59,Sapphire,Peacock,Finland
INC0001042,Active,True,2/3/2016 09:18,2 - Medium,2 - Medium,3 - Moderate,True,29/4/2016 09:58,4/5/2016 10:07,Ruby,Ant,Canada
INC0017352,New,True,11/4/2016 07:44,2 - Medium,2 - Medium,3 - Moderate,False,11/4/2016 07:53,16/4/2016 08:07,Ruby,Ant,Greece
INC0028642,Active,True,12/5/2016 08:41,2 - Medium,2 - Medium,3 - Moderate,False,12/5/2016 08:52,17/5/2016 09:07,Ruby,Ant,Australia
INC0022139,Active,True,25/4/2016 09:36,2 - Medium,2 - Medium,3 - Moderate,False,27/4/2016 10:52,2/5/2016 11:07,Ruby,Ant,Malaysia
INC0001037,Resolved,True,2/3/2016 09:10,2 - Medium,2 - Medium,3 - Moderate,True,2/3/2016 09:14,7/3/2016 10:00,Ruby,Shrimp,Argentina
INC0008629,Resolved,True,18/3/2016 09:42,2 - Medium,2 - Medium,3 - Moderate,False,18/3/2016 09:43,24/3/2016 19:02,Emerald,Boa,Singapore
INC0022912,New,True,26/4/2016 16:45,2 - Medium,2 - Medium,3 - Moderate,False,29/4/2016 16:55,4/5/2016 17:07,Emerald,Turtle,Hungary
INC0022088,Closed,True,25/4/2016 08:54,2 - Medium,2 - Medium,3 - Moderate,False,25/4/2016 09:00,30/4/2016 09:07,Emerald,Croc,Indonesia
INC0010789,Active,True,23/3/2016 23:13,2 - Medium,2 - Medium,3 - Moderate,False,4/4/2016 14:11,9/4/2016 14:59,Sapphire,Peacock,Bolivia
INC0009948,New,True,22/3/2016 11:14,2 - Medium,2 - Medium,3 - Moderate,False,31/3/2016 14:19,5/4/2016 14:59,Sapphire,Peacock,Poland
INC0002282,Resolved,True,4/3/2016 08:48,2 - Medium,2 - Medium,3 - Moderate,True,8/3/2016 08:48,24/3/2016 18:40,Sapphire,Peacock,Portugal
INC0022067,Active,True,25/4/2016 08:30,2 - Medium,2 - Medium,3 - Moderate,False,25/4/2016 08:39,30/4/2016 09:07,Sapphire,Peacock,Chile
INC0010735,Resolved,True,23/3/2016 17:07,2 - Medium,2 - Medium,3 - Moderate,False,23/3/2016 17:41,23/5/2016 11:07,Emerald,Boa,Australia
INC0022827,Active,True,26/4/2016 14:46,2 - Medium,2 - Medium,3 - Moderate,False,6/5/2016 12:26,11/5/2016 13:07,Sapphire,BlueJay,Belgium
INC0021716,Active,True,21/4/2016 08:16,2 - Medium,2 - Medium,3 - Moderate,False,21/4/2016 08:20,26/4/2016 09:07,Ruby,Ant,Philippines
INC0015563,Closed,True,5/4/2016 14:59,2 - Medium,2 - Medium,3 - Moderate,False,5/4/2016 21:54,5/4/2016 21:54,Sapphire,BlueTang,Saudi Arabia
INC0008660,New,True,18/3/2016 10:12,2 - Medium,2 - Medium,3 - Moderate,False,28/3/2016 18:38,2/4/2016 18:59,Ruby,Shrimp,Canada
INC0016059,Active,True,6/4/2016 14:55,2 - Medium,2 - Medium,3 - Moderate,False,8/4/2016 08:47,13/4/2016 08:59,Sapphire,BlueJay,Vietnam
INC0029077,Resolved,True,13/5/2016 08:04,2 - Medium,2 - Medium,3 - Moderate,False,?,18/5/2016 09:07,Ruby,Fox,Nigeria
INC0019590,Awaiting User Info,True,15/4/2016 10:52,2 - Medium,2 - Medium,3 - Moderate,False,15/4/2016 13:22,20/4/2016 14:07,Emerald,Turtle,Israel
INC0010740,New,True,23/3/2016 17:13,2 - Medium,2 - Medium,3 - Moderate,False,24/3/2016 16:42,29/3/2016 16:59,Sapphire,BlueJay,Israel
INC0015112,Active,True,4/4/2016 20:47,2 - Medium,2 - Medium,3 - Moderate,False,4/4/2016 21:13,9/4/2016 21:59,Sapphire,Glaucus,Israel
INC0007337,Active,True,15/3/2016 14:15,2 - Medium,2 - Medium,3 - Moderate,False,18/3/2016 09:54,24/3/2016 19:01,Ruby,Fox,Greece
INC0015014,Closed,True,4/4/2016 15:36,2 - Medium,2 - Medium,3 - Moderate,False,4/4/2016 15:41,9/4/2016 15:59,Emerald,Frog,Pakistan
INC0000613,New,True,1/3/2016 10:53,2 - Medium,2 - Medium,3 - Moderate,True,2/3/2016 11:18,7/3/2016 12:00,Sapphire,Glaucus,Czech Republic
INC0006876,New,True,14/3/2016 16:18,2 - Medium,2 - Medium,3 - Moderate,False,22/3/2016 08:49,27/3/2016 08:59,Sapphire,BlueTang,Morocco
INC0017929,Resolved,True,12/4/2016 08:59,2 - Medium,2 - Medium,3 - Moderate,False,12/4/2016 11:42,17/4/2016 12:07,Ruby,Shrimp,Indonesia
INC0020754,Active,True,19/4/2016 09:06,2 - Medium,2 - Medium,3 - Moderate,False,19/4/2016 10:43,24/4/2016 11:07,Sapphire,Peacock,Romania
INC0018772,Active,True,13/4/2016 15:23,2 - Medium,2 - Medium,3 - Moderate,False,14/4/2016 12:43,19/4/2016 13:07,Sapphire,BlueJay,Singapore
INC0015520,Awaiting User Info,True,5/4/2016 13:52,2 - Medium,2 - Medium,3 - Moderate,False,8/4/2016 13:21,13/4/2016 13:59,Sapphire,Glaucus,Austria
INC0016528,New,True,7/4/2016 12:33,2 - Medium,2 - Medium,3 - Moderate,False,11/4/2016 08:26,16/4/2016 09:07,Sapphire,BlueJay,Israel
INC0023356,New,True,27/4/2016 17:18,2 - Medium,2 - Medium,3 - Moderate,False,2/5/2016 10:41,7/5/2016 11:07,Ruby,Ant,Belgium
INC0003604,Active,True,7/3/2016 14:10,2 - Medium,2 - Medium,3 - Moderate,True,1/4/2016 12:21,6/4/2016 12:59,Sapphire,Peacock,South Africa
INC0006441,Closed,False,14/3/2016 08:50,2 - Medium,2 - Medium,3 - Moderate,False,15/3/2016 14:02,24/3/2016 19:00,Emerald,Boa,South Africa
INC0023836,Active,True,28/4/2016 15:43,2 - Medium,2 - Medium,3 - Moderate,False,12/5/2016 11:15,17/5/2016 12:07,Emerald,Turtle,Ecuador
INC0027749,New,True,10/5/2016 08:56,2 - Medium,2 - Medium,3 - Moderate,False,11/5/2016 09:37,16/5/2016 10:07,Emerald,Turtle,France
INC0013820,Active,True,1/4/2016 08:26,2 - Medium,2 - Medium,3 - Moderate,False,15/4/2016 16:33,20/4/2016 17:07,Sapphire,Peacock,Indonesia
INC0027939,Closed,False,10/5/2016 14:32,2 - Medium,2 - Medium,3 - Moderate,False,8/6/2016 15:40,13/6/2016 16:07,Sapphire,BlueTang,Greece
INC0015027,Awaiting User Info,True,4/4/2016 15:54,2 - Medium,2 - Medium,3 - Moderate,False,7/4/2016 16:01,12/4/2016 16:59,Emerald,Frog,Singapore
INC0006757,Active,True,14/3/2016 13:53,2 - Medium,2 - Medium,3 - Moderate,False,14/3/2016 14:08,24/3/2016 18:52,Emerald,Croc,South Africa
INC0004885,Active,True,9/3/2016 13:12,2 - Medium,2 - Medium,3 - Moderate,True,18/3/2016 16:31,24/3/2016 19:00,Ruby,Ant,Poland
INC0022161,Awaiting User Info,True,25/4/2016 09:51,2 - Medium,2 - Medium,3 - Moderate,False,27/4/2016 10:20,2/5/2016 11:07,Sapphire,BlueTang,Croatia
INC0008307,Resolved,True,17/3/2016 12:31,2 - Medium,2 - Medium,3 - Moderate,False,?,24/3/2016 19:02,Ruby,Ant,Poland
INC0017764,Closed,True,11/4/2016 15:28,2 - Medium,2 - Medium,3 - Moderate,False,14/4/2016 14:16,19/4/2016 15:07,Emerald,Boa,Thailand
INC0002804,Active,True,5/3/2016 05:24,1 - High,2 - Medium,2 - High,True,30/3/2016 14:27,4/4/2016 14:59,Ruby,Ant,Japan
INC0011328,Closed,True,24/3/2016 22:28,2 - Medium,2 - Medium,3 - Moderate,False,?,29/3/2016 23:59,Sapphire,BlueTang,United Arab Emirates
INC0021599,New,True,20/4/2016 16:54,2 - Medium,2 - Medium,3 - Moderate,False,20/4/2016 17:11,25/4/2016 18:07,Ruby,Shrimp,Morocco
INC0010421,Active,True,23/3/2016 10:28,2 - Medium,2 - Medium,3 - Moderate,False,24/3/2016 17:09,29/3/2016 17:59,Emerald,Turtle,Greece
INC0000625,Awaiting User Info,True,1/3/2016 11:17,1 - High,2 - Medium,2 - High,True,18/3/2016 07:41,24/3/2016 18:59,Ruby,Shrimp,Thailand
INC0022197,New,True,25/4/2016 10:23,2 - Medium,2 - Medium,3 - Moderate,False,27/4/2016 13:05,2/5/2016 13:07,Sapphire,BlueJay,Indonesia
INC0022490,New,True,25/4/2016 16:17,2 - Medium,2 - Medium,3 - Moderate,False,27/4/2016 11:20,2/5/2016 12:07,Emerald,Turtle,Chile
INC0028878,Closed,False,12/5/2016 14:49,2 - Medium,2 - Medium,3 - Moderate,False,23/5/2016 10:28,28/5/2016 11:07,Sapphire,BlueTang,Denmark
INC0024975,Active,True,2/5/2016 14:30,2 - Medium,2 - Medium,3 - Moderate,False,4/5/2016 12:01,9/5/2016 12:07,Emerald,Turtle,Nigeria
INC0010949,Closed,True,24/3/2016 10:21,3 - Low,3 - Low,4 - Low,False,25/3/2016 03:52,30/3/2016 03:59,Sapphire,BlueTang,Germany
INC0024227,Awaiting User Info,True,29/4/2016 13:49,2 - Medium,2 - Medium,3 - Moderate,False,3/5/2016 12:46,8/5/2016 13:07,Ruby,Shrimp,Ireland
INC0028308,Active,True,11/5/2016 10:30,2 - Medium,2 - Medium,3 - Moderate,False,20/6/2016 10:04,25/6/2016 10:07,Ruby,Fox,Finland
INC0006896,Active,True,14/3/2016 16:52,2 - Medium,2 - Medium,3 - Moderate,False,23/3/2016 09:20,28/3/2016 09:59,Sapphire,BlueTang,United States
INC0022172,Awaiting User Info,True,25/4/2016 09:58,2 - Medium,2 - Medium,3 - Moderate,False,13/5/2016 17:12,18/5/2016 18:07,Emerald,Frog,Egypt
INC0001093,Awaiting User Info,True,2/3/2016 10:05,2 - Medium,2 - Medium,3 - Moderate,True,3/3/2016 11:52,8/3/2016 12:00,Ruby,Shrimp,Czech Republic
INC0014704,Closed,True,4/4/2016 09:38,2 - Medium,2 - Medium,3 - Moderate,False,5/4/2016 09:35,10/4/2016 09:59,Ruby,LadyBug,Netherlands
INC0024158,Resolved,True,29/4/2016 11:48,2 - Medium,2 - Medium,3 - Moderate,False,29/4/2016 11:56,4/5/2016 12:07,Sapphire,BlueTang,Saudi Arabia
INC0015680,Resolved,True,5/4/2016 20:47,2 - Medium,2 - Medium,3 - Moderate,False,6/4/2016 12:26,11/4/2016 12:59,Ruby,LadyBug,Sweden
INC0007419,New,True,15/3/2016 16:30,2 - Medium,2 - Medium,3 - Moderate,False,17/3/2016 17:27,24/3/2016 19:01,Ruby,Fox,Egypt
INC0020966,Resolved,True,19/4/2016 14:26,2 - Medium,2 - Medium,3 - Moderate,False,19/4/2016 15:32,24/4/2016 16:07,Emerald,Boa,Morocco
INC0003976,Active,True,8/3/2016 08:49,2 - Medium,2 - Medium,3 - Moderate,True,21/3/2016 12:40,26/3/2016 12:59,Ruby,Fox,Norway
INC0000611,New,True,1/3/2016 10:47,2 - Medium,2 - Medium,3 - Moderate,True,2/3/2016 09:14,7/3/2016 10:00,Ruby,Ant,Germany
INC0000598,Awaiting User Info,True,1/3/2016 10:23,2 - Medium,2 - Medium,3 - Moderate,True,3/3/2016 18:28,8/3/2016 19:00,Sapphire,BlueTang,Austria
INC0019420,Resolved,True,15/4/2016 03:09,2 - Medium,2 - Medium,3 - Moderate,False,?,20/4/2016 04:07,Emerald,Frog,Pakistan
INC0020849,Awaiting User Info,True,19/4/2016 11:27,2 - Medium,2 - Medium,3 - Moderate,False,11/5/2016 15:37,16/5/2016 16:07,Emerald,Turtle,United States
INC0015587,Active,True,5/4/2016 15:40,2 - Medium,2 - Medium,3 - Moderate,False,15/4/2016 08:34,20/4/2016 09:07,Sapphire,BlueTang,Pakistan
INC0004487,New,True,8/3/2016 18:07,2 - Medium,2 - Medium,3 - Moderate,True,9/3/2016 09:14,24/3/2016 18:41,Ruby,LadyBug,United States
INC0008991,Active,True,18/3/2016 23:06,2 - Medium,2 - Medium,3 - Moderate,False,28/3/2016 14:34,2/4/2016 14:59,Emerald,Boa,South Korea
INC0026070,Resolved,True,4/5/2016 21:22,3 - Low,3 - Low,4 - Low,False,4/5/2016 21:22,9/5/2016 22:07,Emerald,Croc,Vietnam
INC0004789,Active,True,9/3/2016 11:03,2 - Medium,2 - Medium,3 - Moderate,True,31/3/2016 11:28,1/4/2016 12:14,Ruby,Ant,Finland
INC0017336,New,True,11/4/2016 05:57,2 - Medium,2 - Medium,3 - Moderate,False,20/4/2016 09:47,25/4/2016 10:07,Ruby,LadyBug,Argentina
INC0018043,Active,True,12/4/2016 10:47,2 - Medium,2 - Medium,3 - Moderate,False,13/4/2016 13:15,18/4/2016 14:07,Ruby,Fox,Singapore
INC0000814,Awaiting User Info,True,1/3/2016 15:46,2 - Medium,2 - Medium,3 - Moderate,True,3/3/2016 09:56,8/3/2016 10:00,Sapphire,Peacock,Croatia
INC0026924,New,True,6/5/2016 14:35,2 - Medium,2 - Medium,3 - Moderate,False,13/5/2016 14:02,18/5/2016 14:07,Sapphire,BlueTang,Thailand
INC0002481,Active,True,4/3/2016 12:29,2 - Medium,2 - Medium,3 - Moderate,True,23/3/2016 13:34,28/3/2016 13:59,Emerald,Turtle,Morocco
INC0018244,New,True,12/4/2016 14:47,2 - Medium,2 - Medium,3 - Moderate,False,3/5/2016 09:42,8/5/2016 10:07,Emerald,Frog,Vietnam
INC0008334,Active,True,17/3/2016 13:32,2 - Medium,2 - Medium,3 - Moderate,False,13/9/2016 10:52,18/9/2016 11:00,Emerald,Croc,Vietnam
INC0002776,Active,True,4/3/2016 23:06,2 - Medium,2 - Medium,3 - Moderate,True,21/3/2016 08:25,26/3/2016 08:59,Sapphire,BlueTang,Poland
INC0003230,Active,True,7/3/2016 10:18,2 - Medium,2 - Medium,3 - Moderate,True,10/3/2016 10:26,24/3/2016 18:50,Emerald,Boa,Ireland
INC0015258,Active,True,5/4/2016 08:55,2 - Medium,2 - Medium,3 - Moderate,False,6/4/2016 15:29,11/4/2016 15:59,Emerald,Turtle,United States
INC0011156,Active,True,24/3/2016 14:58,2 - Medium,2 - Medium,3 - Moderate,False,24/3/2016 16:51,29/3/2016 16:59,Sapphire,BlueTang,Italy
INC0002169,Closed,True,3/3/2016 18:38,2 - Medium,2 - Medium,3 - Moderate,True,4/3/2016 08:13,9/3/2016 09:00,Ruby,Fox,Denmark
INC0010432,Active,True,23/3/2016 10:40,2 - Medium,2 - Medium,3 - Moderate,False,29/3/2016 15:06,3/4/2016 15:59,Emerald,Turtle,Nigeria
INC0004938,Closed,False,9/3/2016 14:14,2 - Medium,2 - Medium,3 - Moderate,True,9/3/2016 15:37,24/3/2016 18:41,Ruby,Fox,Saudi Arabia
INC0029195,Active,True,13/5/2016 11:00,2 - Medium,2 - Medium,3 - Moderate,False,13/5/2016 15:46,18/5/2016 16:07,Sapphire,Peacock,United Arab Emirates
INC0026466,Active,True,5/5/2016 14:42,2 - Medium,2 - Medium,3 - Moderate,False,5/5/2016 16:56,10/5/2016 17:07,Ruby,LadyBug,Kenya
INC0024084,New,True,29/4/2016 10:38,2 - Medium,2 - Medium,3 - Moderate,False,29/4/2016 11:02,4/5/2016 11:07,Sapphire,BlueTang,Germany
INC0021280,Active,True,20/4/2016 11:16,2 - Medium,2 - Medium,3 - Moderate,False,25/4/2016 13:28,30/4/2016 14:07,Sapphire,BlueTang,France
INC0005303,Resolved,True,10/3/2016 10:37,2 - Medium,2 - Medium,3 - Moderate,False,11/5/2016 11:36,16/5/2016 12:07,Sapphire,BlueTang,Kenya
INC0003284,Active,True,7/3/2016 10:51,2 - Medium,2 - Medium,3 - Moderate,True,18/3/2016 14:02,24/3/2016 18:59,Sapphire,BlueJay,Colombia
INC0006543,Resolved,True,14/3/2016 10:18,2 - Medium,2 - Medium,3 - Moderate,False,14/3/2016 10:20,24/3/2016 18:52,Emerald,Frog,Bolivia
INC0028594,Active,True,11/5/2016 23:50,2 - Medium,2 - Medium,3 - Moderate,False,12/5/2016 15:24,17/5/2016 16:07,Sapphire,BlueJay,Ireland
INC0017830,Resolved,True,11/4/2016 17:29,2 - Medium,2 - Medium,3 - Moderate,False,?,16/4/2016 18:07,Emerald,Croc,Switzerland
INC0014244,Active,True,1/4/2016 16:02,2 - Medium,2 - Medium,3 - Moderate,False,1/4/2016 16:15,6/4/2016 16:59,Emerald,Frog,Thailand
INC0020547,Resolved,True,18/4/2016 15:48,2 - Medium,2 - Medium,3 - Moderate,False,18/4/2016 15:50,23/4/2016 16:07,Ruby,Fox,Philippines
INC0015819,Closed,True,6/4/2016 09:39,2 - Medium,2 - Medium,3 - Moderate,False,6/4/2016 09:54,11/4/2016 09:59,Emerald,Turtle,Nigeria
INC0010760,New,True,23/3/2016 18:07,2 - Medium,2 - Medium,3 - Moderate,False,23/3/2016 19:16,28/3/2016 19:59,Emerald,Frog,Greece
INC0028089,New,True,10/5/2016 22:09,2 - Medium,2 - Medium,3 - Moderate,False,16/6/2016 13:02,21/6/2016 13:07,Ruby,Ant,Indonesia
INC0007198,New,True,15/3/2016 11:11,3 - Low,3 - Low,4 - Low,False,23/3/2016 12:50,28/3/2016 12:59,Ruby,LadyBug,Bolivia
INC0004935,Active,True,9/3/2016 14:09,2 - Medium,2 - Medium,3 - Moderate,True,28/3/2016 15:39,2/4/2016 15:59,Emerald,Boa,Bolivia
INC0025716,Resolved,True,4/5/2016 09:24,2 - Medium,2 - Medium,3 - Moderate,False,4/5/2016 11:30,9/5/2016 12:07,Sapphire,BlueTang,Italy
INC0000395,Active,True,29/2/2016 17:06,2 - Medium,2 - Medium,3 - Moderate,True,2/3/2016 17:01,7/3/2016 18:00,Ruby,Shrimp,Spain
INC0008544,Active,True,18/3/2016 08:06,2 - Medium,2 - Medium,3 - Moderate,False,5/4/2016 14:22,10/4/2016 14:59,Emerald,Croc,Pakistan
INC0006473,Awaiting User Info,True,14/3/2016 09:18,2 - Medium,2 - Medium,3 - Moderate,False,15/3/2016 10:16,24/3/2016 19:00,Sapphire,BlueTang,India
INC0025379,Resolved,True,3/5/2016 11:42,2 - Medium,2 - Medium,3 - Moderate,False,3/5/2016 11:48,8/5/2016 12:07,Ruby,Shrimp,United States
INC0009419,Active,True,21/3/2016 11:37,2 - Medium,2 - Medium,3 - Moderate,False,30/3/2016 09:37,4/4/2016 09:59,Emerald,Turtle,Switzerland
INC0011938,Active,True,28/3/2016 12:26,2 - Medium,2 - Medium,3 - Moderate,False,28/3/2016 14:20,2/4/2016 14:59,Sapphire,Glaucus,Canada
INC0000670,New,True,1/3/2016 12:04,2 - Medium,2 - Medium,3 - Moderate,True,2/3/2016 13:40,7/3/2016 14:00,Sapphire,Glaucus,Italy
INC0023120,Resolved,True,27/4/2016 10:41,2 - Medium,2 - Medium,3 - Moderate,False,27/4/2016 10:53,2/5/2016 11:07,Emerald,Croc,Ecuador
INC0027648,Awaiting Problem,True,9/5/2016 17:27,2 - Medium,2 - Medium,3 - Moderate,False,18/5/2016 16:34,23/5/2016 17:07,Ruby,Fox,Peru
INC0020418,Closed,True,18/4/2016 13:15,2 - Medium,2 - Medium,3 - Moderate,False,18/4/2016 13:25,23/4/2016 14:07,Emerald,Croc,Norway
INC0024290,New,True,29/4/2016 15:18,2 - Medium,2 - Medium,3 - Moderate,False,29/4/2016 15:26,4/5/2016 16:07,Sapphire,Glaucus,Nigeria
INC0018624,New,True,13/4/2016 11:43,3 - Low,3 - Low,4 - Low,False,13/4/2016 11:48,18/4/2016 12:07,Sapphire,Peacock,Norway
INC0026693,New,True,6/5/2016 08:57,2 - Medium,2 - Medium,3 - Moderate,False,6/5/2016 16:29,11/5/2016 17:07,Emerald,Boa,Israel
INC0012313,Closed,True,29/3/2016 08:54,2 - Medium,2 - Medium,3 - Moderate,False,29/3/2016 09:02,3/4/2016 09:59,Emerald,Boa,Australia
INC0012879,Active,True,30/3/2016 09:20,2 - Medium,2 - Medium,3 - Moderate,False,2/5/2016 10:14,7/5/2016 11:07,Emerald,Boa,Morocco
INC0021565,Active,True,20/4/2016 16:31,2 - Medium,2 - Medium,3 - Moderate,False,29/4/2016 13:03,4/5/2016 13:07,Emerald,Turtle,Germany
INC0022619,New,True,26/4/2016 09:01,2 - Medium,2 - Medium,3 - Moderate,False,3/5/2016 17:56,8/5/2016 18:07,Emerald,Frog,Japan
INC0009484,New,True,21/3/2016 13:20,2 - Medium,2 - Medium,3 - Moderate,False,22/3/2016 11:02,27/3/2016 11:59,Emerald,Frog,New Zealand
INC0005480,New,True,10/3/2016 14:35,2 - Medium,2 - Medium,3 - Moderate,True,30/3/2016 11:52,4/4/2016 11:59,Ruby,Ant,Croatia
INC0011755,New,True,28/3/2016 09:44,2 - Medium,2 - Medium,3 - Moderate,False,19/4/2016 09:03,24/4/2016 09:07,Ruby,LadyBug,Ukraine
INC0024458,New,True,30/4/2016 11:21,2 - Medium,2 - Medium,3 - Moderate,False,3/5/2016 12:00,8/5/2016 12:07,Sapphire,BlueJay,Ecuador
INC0016420,Active,True,7/4/2016 10:10,2 - Medium,2 - Medium,3 - Moderate,False,25/4/2016 16:15,30/4/2016 17:07,Emerald,Croc,Belgium
INC0026000,New,True,4/5/2016 16:22,2 - Medium,2 - Medium,3 - Moderate,False,4/5/2016 16:24,9/5/2016 17:07,Sapphire,Peacock,South Africa
INC0018255,Awaiting User Info,True,12/4/2016 15:05,2 - Medium,2 - Medium,3 - Moderate,False,19/4/2016 00:43,24/4/2016 01:07,Emerald,Turtle,Finland
INC0022564,Resolved,True,26/4/2016 06:20,2 - Medium,2 - Medium,3 - Moderate,False,26/4/2016 06:24,1/5/2016 07:07,Emerald,Turtle,Austria
